"","Year","Rank","Title","Worldwide Lifetime Gross","Domestic Lifetime Gross","Domestic %","Foreign Lifetime Gross","Foreign %","tt","img","adj","rev","dec"
"25756",2012,"7,164","Berlin Kaplani","$11,842,023","-","-","$11,842,023","100%","tt2142711","https://m.media-amazon.com/images/M/MV5BMTcxMzk3NDQ1M15BMl5BanBnXkFtZTcwMzA5MTIzNw@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,15373398.3183315,"2010's"
"25654",2012,"7,184","Jannat 2","$11,798,448","-","-","$11,798,448","100%","tt2319889","https://m.media-amazon.com/images/M/MV5BMmI5MTY0OWQtN2RmYi00NjA0LTg3NTYtYjgwZTJmMWNmNmFjXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.29820709842664,15316828.9440176,"2010's"
"24804",2012,"7,186","As One","$11,794,204","-","-","$11,794,204","100%","tt2328503","https://m.media-amazon.com/images/M/MV5BMTY4MTQzNTQyM15BMl5BanBnXkFtZTcwNjAzMzM5Nw@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,15311319.3530918,"2010's"
"25694",2012,"7,221","Seeking a Friend for the End of the World","$11,681,781","$7,078,738","60.6%","$4,603,043","39.4%","tt1307068","https://m.media-amazon.com/images/M/MV5BMTk4MDQ1NzE3N15BMl5BanBnXkFtZTcwMjA0MDkzNw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.29820709842664,15165371.0164654,"2010's"
"26062",2012,"7,223","I 2 soliti idioti","$11,676,024","-","-","$11,676,024","100%","tt2557964","https://m.media-amazon.com/images/M/MV5BMWM2ZWE0ZjktYjA1MS00YjY2LWJlOWQtZTc0ODA2YTFjYjM3XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.29820709842664,15157897.2381998,"2010's"
"24499",2012,"7,233","Big Is Beautiful","$11,648,580","-","-","$11,648,580","100%","tt2210823","https://m.media-amazon.com/images/M/MV5BMWM5NjExNWQtOTNlZS00ZjJmLWJiMDMtMzc2MDg2ZmFmMTA4XkEyXkFqcGdeQXVyNjE3MDQxNjY@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.29820709842664,15122269.2425906,"2010's"
"26186",2012,"7,273","Haute Cuisine","$11,509,942","$217,883","1.9%","$11,292,059","98.1%","tt2094877","https://m.media-amazon.com/images/M/MV5BMTQzMDUzODc3M15BMl5BanBnXkFtZTcwNTA4NzQzOQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.29820709842664,14942288.4068789,"2010's"
"26174",2012,"7,294","A Flat for Three","$11,443,707","-","-","$11,443,707","100%","tt1846985","https://m.media-amazon.com/images/M/MV5BZmRmMzM1MWUtNWQwNS00YzUxLWE5YzYtMGI4YmY1NjJjMThmXkEyXkFqcGdeQXVyNjAzNTI4NDk@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,14856301.6597146,"2010's"
"24922",2012,"7,302","Tutto tutto niente niente","$11,420,371","-","-","$11,420,371","100%","tt2456720","https://m.media-amazon.com/images/M/MV5BMDViMjZjZWMtYTNhYS00OTlmLWFiNTYtZDk1NDk3MjQ3YzAxXkEyXkFqcGdeQXVyNTA0OTU0OTQ@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,14826006.6988657,"2010's"
"24600",2012,"7,304","Fun Size","$11,417,362","$9,409,538","82.4%","$2,007,824","17.6%","tt1663143","https://m.media-amazon.com/images/M/MV5BMjI1NDgyMjI4OV5BMl5BanBnXkFtZTcwNTg3MzM0OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.29820709842664,14822100.3937065,"2010's"
"25308",2012,"7,320","Love Fiction","$11,352,431","-","-","$11,352,431","100%","tt2300995","https://m.media-amazon.com/images/M/MV5BNDU0NDY0NzAwMV5BMl5BanBnXkFtZTgwODQyOTUwMjE@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.29820709842664,14737806.5085986,"2010's"
"24244",2012,"7,322","The Apparition","$11,350,665","$4,936,819","43.5%","$6,413,846","56.5%","tt1433822","https://m.media-amazon.com/images/M/MV5BMTU5Mjk0Njk1OV5BMl5BanBnXkFtZTcwMTg4MzU4Nw@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.29820709842664,14735513.8748628,"2010's"
"25897",2012,"7,424","Promised Land","$11,039,031","$7,597,898","68.8%","$3,441,133","31.2%","tt2091473","https://m.media-amazon.com/images/M/MV5BMTQxNDYzNzgyOF5BMl5BanBnXkFtZTcwNTU0NTI1OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.29820709842664,14330948.4039517,"2010's"
"24363",2012,"7,434","[REC] 3: Genesis","$11,019,975","$9,600","<0.1%","$11,010,375","99.9%","tt1649444","https://m.media-amazon.com/images/M/MV5BNDM3OTUzMTA1OF5BMl5BanBnXkFtZTcwNTkwMTE3Nw@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,14306209.7694841,"2010's"
"26039",2012,"7,440","Traffickers","$11,004,374","-","-","$11,004,374","100%","tt2308860","https://m.media-amazon.com/images/M/MV5BMTU4OTQ3ODQ1OF5BMl5BanBnXkFtZTgwMTcxNDA2NDE@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.29820709842664,14285956.4405415,"2010's"
"25567",2012,"7,455","Hyde Park on Hudson","$10,980,481","$6,376,145","58.1%","$4,604,336","41.9%","tt1477855","https://m.media-amazon.com/images/M/MV5BNjU1MzU3Nzc4OF5BMl5BanBnXkFtZTcwOTk5NDI4Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.29820709842664,14254938.3783388,"2010's"
"26025",2012,"7,547","Go Lala Go 2","$10,731,523","-","-","$10,731,523","100%","tt5227020","https://m.media-amazon.com/images/M/MV5BYmYyNjk4YWMtNGViOS00OWY2LTliMzgtNzA2ZGUwN2NhYjcxXkEyXkFqcGdeQXVyNDc2NzI5NDA@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.29820709842664,13931739.3355287,"2010's"
"24290",2012,"7,578","The Sessions","$10,656,155","$6,002,451","56.3%","$4,653,704","43.7%","tt1866249","https://m.media-amazon.com/images/M/MV5BNzA5OTUxNDEwNF5BMl5BanBnXkFtZTcwMjczMjEzOA@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.29820709842664,13833896.0629345,"2010's"
"26293",2012,"7,612","LOL","$10,578,643","-","-","$10,578,643","100%","tt1592873","https://m.media-amazon.com/images/M/MV5BMTA0MjI5ODA3MjReQTJeQWpwZ15BbWU3MDI1NTE3Njc@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.29820709842664,13733269.4343213,"2010's"
"24634",2012,"7,620","Gentlemen of Fortune","$10,560,943","-","-","$10,560,943","100%","tt0068519","https://m.media-amazon.com/images/M/MV5BMTRhMGU2MWUtZmY0OS00ZDk2LWJjOGQtMWMxODBkMjU1ZTQxXkEyXkFqcGdeQXVyNjg3MTIwODI@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.29820709842664,13710291.1686791,"2010's"
"24944",2012,"7,687","Eiga Sumairu Purikyua!: Ehon no naka wa minna chiguhagu!","$10,379,456","-","-","$10,379,456","100%","tt3842606","https://m.media-amazon.com/images/M/MV5BMmU5NGFkNTItY2ZjNC00ODFhLTk5ZDUtZTVjMzlmMWU5ZjJiXkEyXkFqcGdeQXVyMTEzNTUzNzQw._V1_QL75_UY281_CR5,0,190,281_.jpg",1.29820709842664,13474683.457007,"2010's"
"25557",2012,"7,695","Howling","$10,368,295","-","-","$10,368,295","100%","tt2186819","https://m.media-amazon.com/images/M/MV5BMTYxNjQ4MzczMF5BMl5BanBnXkFtZTgwODI1MTAzMjE@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,13460194.1675814,"2010's"
"24229",2012,"7,699","Corporal vs. Napoleon","$10,365,684","-","-","$10,365,684","100%","tt1728245","https://m.media-amazon.com/images/M/MV5BOTlmODBjN2EtMzcyMS00MjQwLTkwNGEtMTljMzAzODg3Yjc0XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,13456804.5488474,"2010's"
"24470",2012,"7,706","That still Karlosson!","$10,353,078","-","-","$10,353,078","100%","tt2288121","https://m.media-amazon.com/images/M/MV5BOTgzYWE5MDYtODU5Ni00YmVjLWIyYTAtNjNkYmRjMDdjM2RiXkEyXkFqcGdeQXVyOTI4NzU3Nzg@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,13440439.3501647,"2010's"
"24738",2012,"7,727","English Vinglish","$10,299,150","$1,862,086","18.1%","$8,437,064","81.9%","tt2181931","https://m.media-amazon.com/images/M/MV5BMjQ5YWVmYmYtOWFiZC00NGMxLWEwODctZDM2MWI4YWViN2E5XkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.29820709842664,13370429.6377607,"2010's"
"26314",2012,"7,741","The Worst Christmas of My Life","$10,275,097","-","-","$10,275,097","100%","tt2550838","https://m.media-amazon.com/images/M/MV5BZTY1NWY3YTgtNjU3Yi00YmM4LTlmNzYtN2M3Y2Q1YjBkZWQ2XkEyXkFqcGdeQXVyMTQ0MDE5OTI@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,13339203.8624222,"2010's"
"24444",2012,"7,765","Gambit","$10,200,000","-","-","$10,200,000","100%","tt0404978","https://m.media-amazon.com/images/M/MV5BNmIyMWY1YTUtMjQ0ZC00MzE4LTlmNmYtNzRhZjU5NTNhN2VjXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.29820709842664,13241712.4039517,"2010's"
"24188",2012,"7,773","Perfect Number","$10,187,540","-","-","$10,187,540","100%","tt2411024","https://m.media-amazon.com/images/M/MV5BMjMwNzE4Nzc2OV5BMl5BanBnXkFtZTgwNDY0MTAzMjE@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.29820709842664,13225536.7435053,"2010's"
"26132",2012,"7,781","Outlaws","$10,173,682","$5,672,846","55.8%","$4,500,836","44.2%","tt1566501","https://m.media-amazon.com/images/M/MV5BM2E4NjJmYTktMTI0YS00ODJlLTg2Y2MtNGY5YTU4ZWIxM2UxXkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.29820709842664,13207546.1895353,"2010's"
"24790",2012,"7,782","Bernie","$10,173,061","$9,206,470","90.5%","$966,591","9.5%","tt1704573","https://m.media-amazon.com/images/M/MV5BMTk2NDEwODU5M15BMl5BanBnXkFtZTcwNDMwNzc0Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.29820709842664,13206740.0029272,"2010's"
"25065",2012,"7,811","Student of the Year","$10,113,993","$670,086","6.6%","$9,443,907","93.4%","tt2172071","https://m.media-amazon.com/images/M/MV5BZWY2Y2I2YTUtYWE1Yi00OGE5LTgyOTEtNDIyYzUyZjM5Yzk0XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.29820709842664,13130057.5060373,"2010's"
"24191",2012,"7,814","Iron Sky","$10,109,659","$122,082","1.2%","$9,987,577","98.8%","tt1034314","https://m.media-amazon.com/images/M/MV5BMTM2MDg5MzgxNF5BMl5BanBnXkFtZTcwODUzNjMxOA@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.29820709842664,13124431.0764727,"2010's"
"24259",2012,"7,815","First Time","$10,109,568","-","-","$10,109,568","100%","tt2296692","https://m.media-amazon.com/images/M/MV5BZDRlNWZhYjEtNTY5Yy00YjVjLThiNjgtYTA0YTNiYWQ1YjFlXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,13124312.9396268,"2010's"
"24555",2012,"7,827","Gladiators of Rome","$10,079,201","$8,201","<0.1%","$10,071,000","99.9%","tt1946347","https://m.media-amazon.com/images/M/MV5BZWY4ZGQ0MTctNTU1Mi00MjBhLTk3OTktMTc2YjEwNDVkMzEyXkEyXkFqcGdeQXVyOTMwNTUwNTk@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.29820709842664,13084890.2846689,"2010's"
"25759",2012,"7,895","In Darkness","$9,955,885","$1,041,455","10.5%","$8,914,430","89.5%","tt1417075","https://m.media-amazon.com/images/M/MV5BMTk3NDg2OTU3N15BMl5BanBnXkFtZTcwMDM3ODkwNw@@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.29820709842664,12924800.5781193,"2010's"
"25891",2012,"7,906","The Collection","$9,929,706","$6,842,058","68.9%","$3,087,648","31.1%","tt1748227","https://m.media-amazon.com/images/M/MV5BODQ0MDgzNDA0NV5BMl5BanBnXkFtZTcwNDM4MDQ1OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.29820709842664,12890814.8144896,"2010's"
"26196",2012,"7,975","Girls for Keeps","$9,754,995","-","-","$9,754,995","100%","tt1975169","https://m.media-amazon.com/images/M/MV5BYTczMmZmNWItZDYzYy00NDE5LWJjY2MtYjYxYjBjYzYxMmU4XkEyXkFqcGdeQXVyNjgwNTk4Mg@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.29820709842664,12664003.7541164,"2010's"
"24801",2012,"8,029","On the Road","$9,617,377","$744,296","7.7%","$8,873,081","92.3%","tt0337692","https://m.media-amazon.com/images/M/MV5BMTc1MzU5MDgzMF5BMl5BanBnXkFtZTcwMDQ4ODY2OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.29820709842664,12485347.0896451,"2010's"
"25317",2012,"8,059","8 First Dates","$9,541,107","-","-","$9,541,107","100%","tt2258239","https://m.media-amazon.com/images/M/MV5BYjk2MjliMzMtNTA3MS00NTkxLTllNjItM2MxNjI2OWI1ZDMwXkEyXkFqcGdeQXVyMzQzNDc4NTQ@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,12386332.8342481,"2010's"
"24717",2012,"8,066","Agent Vinod","$9,520,886","$698,210","7.3%","$8,822,676","92.7%","tt1395025","https://m.media-amazon.com/images/M/MV5BZDM5MTM5OTYtMWUxMC00NjcxLWEyNzAtYjIwYjVhYjAyZDc3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.29820709842664,12360081.7885108,"2010's"
"24182",2012,"8,110","Tenchi: The Samurai Astronomer","$9,405,840","-","-","$9,405,840","100%","tt1834303","https://m.media-amazon.com/images/M/MV5BZGE5NDE1ZGEtODM3MS00YjM0LWFkYTAtOWU4ZGQxMjQ3YjExXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.29820709842664,12210728.2546652,"2010's"
"25011",2012,"8,116","This Life","$9,388,513","-","-","$9,388,513","100%","tt1766190","https://m.media-amazon.com/images/M/MV5BYjNkYjc5MmQtMDQzZi00YjcwLTkyNWQtOTJjOTYyZTVkNWMxXkEyXkFqcGdeQXVyMDYwODI4OQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,12188234.2202708,"2010's"
"24768",2012,"8,123","Bel Ami","$9,374,932","$120,462","1.3%","$9,254,470","98.7%","tt1440732","https://m.media-amazon.com/images/M/MV5BMTY4NzI0MDgxOF5BMl5BanBnXkFtZTcwODU4MDE2Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.29820709842664,12170603.269667,"2010's"
"24415",2012,"8,126","Ruby Sparks","$9,368,803","$2,540,106","27.1%","$6,828,697","72.9%","tt1839492","https://m.media-amazon.com/images/M/MV5BMjE2OTM5OTUyOF5BMl5BanBnXkFtZTcwODI4Nzg3Nw@@._V1_QL75_UX190_CR0,8,190,281_.jpg",1.29820709842664,12162646.5583608,"2010's"
"24726",2012,"8,154","Family Way","$9,308,883","-","-","$9,308,883","100%","tt2226285","https://m.media-amazon.com/images/M/MV5BMjMyMDMzMzAzNF5BMl5BanBnXkFtZTcwMTIwMjc3OA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,12084857.9890231,"2010's"
"25563",2012,"8,183","The Chef","$9,245,235","$342,667","3.7%","$8,902,568","96.3%","tt1911553","https://m.media-amazon.com/images/M/MV5BOTZmMWYwMWQtNjk0Ny00ZTI4LTkxODAtZTA4OTE2NjhlNmRmXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.29820709842664,12002229.7036224,"2010's"
"25206",2012,"8,193","Searching for Sugar Man","$9,216,552","$3,696,196","40.1%","$5,520,356","59.9%","tt2125608","https://m.media-amazon.com/images/M/MV5BMWYyMzgxNDQtMDI2Mi00NmMzLWI5MTAtMmUwNDg3Yjg3N2U3XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.29820709842664,11964993.2294182,"2010's"
"24589",2012,"8,226","The Raid: Redemption","$9,148,519","$4,105,187","44.9%","$5,043,332","55.1%","tt1899353","https://m.media-amazon.com/images/M/MV5BY2UyNDM1ZmUtM2E4Mi00ZDEzLWFhMTEtOGVlYjQ2NDZiYjg3XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.29820709842664,11876672.305891,"2010's"
"25510",2012,"8,253","Twice Born","$9,075,131","$18,295","0.2%","$9,056,836","99.8%","tt1396226","https://m.media-amazon.com/images/M/MV5BMTYwNjUxMjk2NF5BMl5BanBnXkFtZTgwNDYzODE2MDE@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.29820709842664,11781399.4833516,"2010's"
"26205",2012,"8,255","Monsieur Lazhar","$9,074,711","$2,009,517","22.1%","$7,065,194","77.9%","tt2011971","https://m.media-amazon.com/images/M/MV5BNjM0NTYyNTkwNF5BMl5BanBnXkFtZTcwMzQwOTUzNw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.29820709842664,11780854.2363703,"2010's"
"25147",2012,"8,258","Love Is in the Air","$9,065,716","-","-","$9,065,716","100%","tt1969012","https://m.media-amazon.com/images/M/MV5BZTI5OWZlMjUtMjJjMy00YTZmLTk3Y2EtMDBkYTBiYjNlYjAxXkEyXkFqcGdeQXVyNTc2NjMwMDk@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,11769176.8635199,"2010's"
"24446",2012,"8,280","Ducoboo 2: Crazy Vacation","$9,013,064","-","-","$9,013,064","100%","tt2011961","https://m.media-amazon.com/images/M/MV5BOGU4N2MxMWYtMmJmOC00ODRjLTkzOGUtYzhiZTcwMjcyM2JkXkEyXkFqcGdeQXVyMTY5MDE5NA@@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.29820709842664,11700823.6633736,"2010's"
"25479",2012,"8,346","Cold War","$8,839,331","-","-","$8,839,331","100%","tt2186715","https://m.media-amazon.com/images/M/MV5BMTU0NTE5ZTktYjZmYi00NDI5LWEwYzItZGUwZjczMWQ4YTJkXkEyXkFqcGdeQXVyNTU3Njk4NTU@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,11475282.2495426,"2010's"
"24428",2012,"8,348","All Together","$8,835,903","$43,180","0.5%","$8,792,723","99.5%","tt1674057","https://m.media-amazon.com/images/M/MV5BNzgwMjI4MDg1M15BMl5BanBnXkFtZTcwMzcxNDA1OA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,11470831.9956092,"2010's"
"25000",2012,"8,352","The Reef 2: High Tide","$8,829,781","-","-","$8,829,781","100%","tt1978567","https://m.media-amazon.com/images/M/MV5BMzQ5OTY2Mzc3OV5BMl5BanBnXkFtZTcwMzkyOTI5Nw@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,11462884.3717527,"2010's"
"25729",2012,"8,354","Speckles: The Tarbosaurus","$8,828,562","-","-","$8,828,562","100%","tt2248068","https://m.media-amazon.com/images/M/MV5BMTY4Nzc5MTYwOF5BMl5BanBnXkFtZTgwNjc0MTAzMjE@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.29820709842664,11461301.8572997,"2010's"
