"","Year","Rank","Title","Worldwide Lifetime Gross","Domestic Lifetime Gross","Domestic %","Foreign Lifetime Gross","Foreign %","tt","img","adj","rev","dec"
"46845",2021,"12,533","The Sun Does Not Move","$3,483,187","-","-","$3,483,187","100%","tt10423106","https://m.media-amazon.com/images/M/MV5BMmQxMzI2NmUtMGQ2Ny00NTg1LTkyZTktMGYwODZmMjcyNzgyXkEyXkFqcGdeQXVyNjE4OTY3NTg@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3830857.86608803,"2020's"
"48479",2021,"12,575","The Woman of S.R.I.: The Movie","$3,450,057","-","-","$3,450,057","100%","tt15102956","https://m.media-amazon.com/images/M/MV5BYzY3NzEzYzUtM2U2ZC00ZGMwLThmZDItNzhkYzUxOGVlOWY5XkEyXkFqcGdeQXVyNjE4OTY3NTg@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.09981401115933,3794421.02789833,"2020's"
"48285",2021,"12,628","Supernova","$3,415,787","$234,220","6.9%","$3,181,567","93.1%","tt11169050","https://m.media-amazon.com/images/M/MV5BNDc0Y2FjZjgtOWNkYy00NjdjLWE3ZjYtZGYyNDdmYzZiZGYzXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,2,190,281_.jpg",1.09981401115933,3756730.4017359,"2020's"
"48663",2021,"12,755","Finding You","$3,326,885","$2,753,985","82.8%","$572,900","17.2%","tt8760280","https://m.media-amazon.com/images/M/MV5BNzk3ZWRiMjMtYWNhZS00N2U0LWI2YTYtMDliMzU5ZWZjZWFmXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,3658954.73651581,"2020's"
"46877",2021,"12,789","Love After Love","$3,300,000","-","-","$3,300,000","100%","tt10415576","https://m.media-amazon.com/images/M/MV5BZDdjNWFiNzItNWZmNy00N2M1LWI5ZTYtODMyMzAwZThmZGNkXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_QL75_UX190_CR0,1,190,281_.jpg",1.09981401115933,3629386.23682579,"2020's"
"47380",2021,"12,820","Freaks Out","$3,278,846","-","-","$3,278,846","100%","tt7270808","https://m.media-amazon.com/images/M/MV5BMThmYmNlMGQtYWM1NC00ZDk1LWJiMTgtOWEyNTU4YTA0ZWIxXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3606120.77123373,"2020's"
"48129",2021,"12,837","Fate Grand Order: The Grand Temple of Time","$3,270,735","-","-","$3,270,735","100%","tt12007484","https://m.media-amazon.com/images/M/MV5BMmI1ZmZkNmMtNTkxNi00NTZjLWFjMzYtZGQzMzY1YTViMWU1XkEyXkFqcGdeQXVyNzEyMDQ1MDA@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.09981401115933,3597200.17978921,"2020's"
"48707",2021,"12,858","Toma","$3,256,411","-","-","$3,256,411","100%","tt8737152","https://m.media-amazon.com/images/M/MV5BNTBmZWVjMzEtZTY5Yy00ZGUxLWJhY2MtMjVlNGFlN2I0OTMxXkEyXkFqcGdeQXVyMjYyMDMxMDU@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,3581446.44389337,"2020's"
"47133",2021,"12,896","Go Brother! 2","$3,240,000","-","-","$3,240,000","100%","tt12565346","https://m.media-amazon.com/images/M/MV5BMGEzMzZmNjUtOGQ1OC00YjA4LThhY2MtNmFmODliZjUxN2QwXkEyXkFqcGdeQXVyMzAzMzkzNTU@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3563397.39615623,"2020's"
"47232",2021,"12,912","Diabolik","$3,231,422","-","-","$3,231,422","100%","tt9381682","https://m.media-amazon.com/images/M/MV5BODI5NzM3YjUtMDRiYi00NjVmLWJlNjctMjhhZjlkZWY5MWQwXkEyXkFqcGdeQXVyMDYwNjc3OQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3553963.19156851,"2020's"
"48418",2021,"12,920","People Just Do Nothing: Big in Japan","$3,226,473","-","-","$3,226,473","100%","tt11376010","https://m.media-amazon.com/images/M/MV5BNDY3OWNhMTAtZjBjYy00NzA5LTg3MDctM2NhZmE5NmJhOGJhXkEyXkFqcGdeQXVyNjI2OTgxNzY@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,3548520.21202728,"2020's"
"46876",2021,"12,951","Endless Rain","$3,211,137","$7,334","0.2%","$3,203,803","99.8%","tt14540764","https://m.media-amazon.com/images/M/MV5BN2M5Mjg0ZjItNDY3MS00MzMzLWFiZGItNWQ3MzYyYTcwMTYxXkEyXkFqcGdeQXVyMTE5NDU1MjAw._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3531653.46435214,"2020's"
"47410",2021,"12,974","Un tour chez ma fille","$3,192,017","-","-","$3,192,017","100%","tt9665786","https://m.media-amazon.com/images/M/MV5BYTExZDFhMDItZjViZS00N2I1LTg5NTYtMDU2YzNhYTE4OTMyXkEyXkFqcGdeQXVyNTcyMjMxMDA@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.09981401115933,3510625.02045877,"2020's"
"48393",2021,"12,979","Lamb","$3,189,087","$2,676,410","83.9%","$512,677","16.1%","tt9812474","https://m.media-amazon.com/images/M/MV5BNzYzZTI2YmQtYmZlOS00NDI0LTg5MTktODJkNzc2Yzg0ZmMxXkEyXkFqcGdeQXVyNTQwOTY1MTg@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3507402.56540608,"2020's"
"47930",2021,"13,003","Maixabel","$3,176,720","-","-","$3,176,720","100%","tt14077696","https://m.media-amazon.com/images/M/MV5BOTVkMzBmMjEtM2M5MC00NTZhLTllY2ItOTBhMjU1MDZhZjUzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3493801.16553007,"2020's"
"48050",2021,"13,008","The Girl Who Believes in Miracles","$3,173,056","$3,163,362","99.7%","$9,694","0.3%","tt9098454","https://m.media-amazon.com/images/M/MV5BMzAzMTAxZGUtMGY0OS00MTk1LTlkMTMtMzNhYmRlZDVhNTA3XkEyXkFqcGdeQXVyMTQ3ODkwMjc@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,3489771.44699318,"2020's"
"47458",2021,"13,020","Land","$3,164,246","$2,577,830","81.5%","$586,416","18.5%","tt10265034","https://m.media-amazon.com/images/M/MV5BMDk4YmZiZjYtMjgxMi00ZWU4LTk5MTQtMTBjOTZiOGUxOTM2XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,3480082.08555487,"2020's"
"47589",2021,"13,023","Después de Ti","$3,162,778","-","-","$3,162,778","100%","tt10329022","https://m.media-amazon.com/images/M/MV5BMTdlNWUyOGMtYjZiMi00NWQyLWEzZjctMWYwZjVkZGEzNWZjXkEyXkFqcGdeQXVyMjMyNjk0MjU@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3478467.55858648,"2020's"
"47952",2021,"13,025","French Tech","$3,162,583","-","-","$3,162,583","100%","tt12078024","https://m.media-amazon.com/images/M/MV5BMzY2NzU3YjAtMTYwOC00MWMzLTg5YjAtYjA4MjNhMjBiYzNlXkEyXkFqcGdeQXVyMzA4MDA0Mjc@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.09981401115933,3478253.09485431,"2020's"
"48198",2021,"13,028","Mole Song Final","$3,158,241","-","-","$3,158,241","100%","tt14941348","https://m.media-amazon.com/images/M/MV5BNDcwYWViOGItOWE1ZS00Y2UxLWJiZWUtYTRkNDVlM2VlNGZjXkEyXkFqcGdeQXVyMTMwNjQxNDU1._V1_QL75_UY281_CR5,0,190,281_.jpg",1.09981401115933,3473477.70241785,"2020's"
"48482",2021,"13,064","The Ogglies","$3,134,615","-","-","$3,134,615","100%","tt11992904","https://m.media-amazon.com/images/M/MV5BZjNmNWZjNTMtZjBjOS00ODVlLTk5YmUtMzNhOTQ5NzUxZGExXkEyXkFqcGdeQXVyMjMwODE4ODI@._V1_QL75_UY281_CR2,0,190,281_.jpg",1.09981401115933,3447493.4965902,"2020's"
"48655",2021,"13,076","Alles op tafel","$3,128,684","-","-","$3,128,684","100%","tt12117860","https://m.media-amazon.com/images/M/MV5BNjA3ZGU4ZmYtYWYwNC00NmIyLThkNjctZTAwZTExMjc0NDhiXkEyXkFqcGdeQXVyMTM1MjExNjcy._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3440970.49969002,"2020's"
"48035",2021,"13,114","Your World, Without Me","$3,100,000","-","-","$3,100,000","100%","tt16354924","https://m.media-amazon.com/images/M/MV5BYzM0YzExMjAtMGRhMi00MjJmLTg1Y2QtZmVlNjYzODUyYjI4XkEyXkFqcGdeQXVyNzg5MzIyOA@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.09981401115933,3409423.43459392,"2020's"
"46957",2021,"13,118","The Waiter","$3,098,685","-","-","$3,098,685","100%","tt10886670","https://m.media-amazon.com/images/M/MV5BZjRiNmJkMzMtNzA5My00YjAzLWFkZDQtZDQ2YWNiMDkzYThlXkEyXkFqcGdeQXVyMjMyNTMwODc@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3407977.17916925,"2020's"
"46918",2021,"13,177","Every Trick in the Book","$3,068,005","-","-","$3,068,005","100%","tt15391140","https://m.media-amazon.com/images/M/MV5BYjcyYWI4NzktY2M2ZC00ZjMwLThhM2MtZDY1ZDNlMTBjZTlmXkEyXkFqcGdeQXVyNjE4OTY3NTg@._V1_QL75_UY207_CR4,0,140,207_.jpg",1.09981401115933,3374234.88530688,"2020's"
"48667",2021,"13,213","The Speech","$3,044,720","-","-","$3,044,720","100%","tt12105554","https://m.media-amazon.com/images/M/MV5BNzIyMTlkNWEtODAxOC00N2JlLTlmNGEtNDI3OGY4ZmQ3MTIxXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.09981401115933,3348625.71605704,"2020's"
"47440",2021,"13,251","Kamen Rider: Beyond Generations","$3,021,890","-","-","$3,021,890","100%","tt15978702","https://m.media-amazon.com/images/M/MV5BNWFhN2JkNDMtNjdiOS00MWU3LTkyYWEtNTZkNThiNzVhOGU5XkEyXkFqcGdeQXVyNzkyMDA5MTc@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.09981401115933,3323516.96218227,"2020's"
"47094",2021,"13,306","Dogtanian and the Three Muskehounds","$2,991,985","-","-","$2,991,985","100%","tt11777920","https://m.media-amazon.com/images/M/MV5BN2MzN2FhOGMtYzNkMy00MDkyLTk2Y2MtODcxMDEyOWJkZWU0XkEyXkFqcGdeQXVyMTA5MzI2ODE4._V1_QL75_UY281_CR0,0,190,281_.jpg",1.09981401115933,3290627.02417855,"2020's"
"48386",2021,"13,336","Honsla Rakh","$2,977,700","$1,800,000","60.4%","$1,177,700","39.6%","tt14598754","https://m.media-amazon.com/images/M/MV5BZjhlOWJlMzctNjI3Yi00NzUzLTk5MjUtYjVkZmM3NzEyMWE1XkEyXkFqcGdeQXVyMTM4MzE0MDk1._V1_QL75_UY281_CR17,0,190,281_.jpg",1.09981401115933,3274916.18102914,"2020's"
"47215",2021,"13,427","Lupin's Daughter","$2,908,446","-","-","$2,908,446","100%","tt15033850","https://m.media-amazon.com/images/M/MV5BZTE3MGQyMDItMzQ0Ni00NTIxLTliYTYtYjExMTAwNmI3YjU0XkEyXkFqcGdeQXVyNjE4OTY3NTg@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.09981401115933,3198749.66150031,"2020's"
"48518",2021,"13,431","Karel","$2,906,320","-","-","$2,906,320","100%","tt13097868","https://m.media-amazon.com/images/M/MV5BYmViMjc2MzYtNjYyYS00YjM1LTlmNTktZTJkYTA2OWI4MTVhXkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3196411.45691259,"2020's"
"48590",2021,"13,458","A Hero","$2,895,324","-","-","$2,895,324","100%","tt11777738","https://m.media-amazon.com/images/M/MV5BMmRlNzkyYzUtYzE5Yi00YmZkLTgyYjQtMmFjMjhmNDU1OTJiXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,3184317.90204588,"2020's"
"48384",2021,"13,460","The House Next Door: Meet the Blacks 2","$2,893,660","$2,893,660","100%","$0","-","tt7524444","https://m.media-amazon.com/images/M/MV5BM2EyOTZkMWEtZDM2ZS00MWE2LTliMDQtMTc2YTM4MTczY2QzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,3182487.81153131,"2020's"
"48293",2021,"13,490","The Rose Maker","$2,876,321","$119,160","4.1%","$2,757,161","95.9%","tt11190652","https://m.media-amazon.com/images/M/MV5BMDg3YmU4YWYtOGZmMi00M2ExLWFkNzctYTU2ZWY0NzkxODUxXkEyXkFqcGdeQXVyNDU0NjMyNTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,3163418.13639182,"2020's"
"48539",2021,"13,504","Here Today","$2,871,327","$2,807,494","97.8%","$63,833","2.2%","tt10944596","https://m.media-amazon.com/images/M/MV5BODdjZGY0NzgtZjZjMS00NTQ2LWI4ZDYtNmY5MTk0MmY3ZDQ4XkEyXkFqcGdeQXVyMTA3MzQ4MTg0._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,3157925.66522009,"2020's"
"48231",2021,"13,671","South Wind 2: Speed Up","$2,786,060","-","-","$2,786,060","100%","tt10934196","https://m.media-amazon.com/images/M/MV5BNzhlZDdiMWMtMzAyNy00YjZlLTliM2EtZmFiODI2YjQ1OWIwXkEyXkFqcGdeQXVyODIzOTUzOTI@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3064147.82393056,"2020's"
"47289",2021,"13,705","Zátopek","$2,766,346","-","-","$2,766,346","100%","tt4806220","https://m.media-amazon.com/images/M/MV5BODA0OTBkZGMtMjc3NC00ZmE2LWIyY2MtOGQwMjQ5OTFlZDdjXkEyXkFqcGdeQXVyMDU3ODM5Mg@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,3042466.09051457,"2020's"
"47632",2021,"13,792","The Big Hit","$2,723,378","-","-","$2,723,378","100%","tt12444440","https://m.media-amazon.com/images/M/MV5BMDNlZTMyNzMtZTcxMy00YWJmLWFhNmUtYTFhZWY2YWFjZWIwXkEyXkFqcGdeQXVyNzg5ODQxNDU@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.09981401115933,2995209.28208308,"2020's"
"47060",2021,"13,838","The Old Town Girls","$2,700,000","-","-","$2,700,000","100%","tt10393440","https://m.media-amazon.com/images/M/MV5BYjE0YmE4ZGYtY2RiMi00ZDI2LWIxNjAtYjhkZTY2NmQ2NWFjXkEyXkFqcGdeQXVyODYyNTM1Nzk@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,2969497.83013019,"2020's"
"46730",2021,"13,844","Recalled","$2,696,945","-","-","$2,696,945","100%","tt14527836","https://m.media-amazon.com/images/M/MV5BNjIwOTkxZGItYmU2YS00MGIyLWEyZDItYzBjZjUxZmNjY2M3XkEyXkFqcGdeQXVyMTA0MzA1MzQy._V1_QL75_UY281_CR3,0,190,281_.jpg",1.09981401115933,2966137.8983261,"2020's"
"47693",2021,"13,861","Tomb of the River","$2,685,602","-","-","$2,685,602","100%","tt15741196","https://m.media-amazon.com/images/M/MV5BYzI1NTAxODYtZGRkNC00ZTE3LTk2ZDctZWU2MjcxMDY4NzVjXkEyXkFqcGdeQXVyNDQ3NjY0Mzg@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,2953662.70799752,"2020's"
"47714",2021,"13,878","The Eyes of Tammy Faye","$2,676,180","$2,404,127","89.8%","$272,053","10.2%","tt9115530","https://m.media-amazon.com/images/M/MV5BNTg3ZTU5YjAtMGM2OC00YjQzLWE5MTctOGEwMjU0YWY0MmZkXkEyXkFqcGdeQXVyMjgyOTI1ODY@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,2943300.26038438,"2020's"
"47447",2021,"13,983","Noise","$2,616,463","-","-","$2,616,463","100%","tt14226722","https://m.media-amazon.com/images/M/MV5BOThiZGI3NWItZmJlZS00ZTQ3LWFlOWEtZTUwNGFlNzhlNDg4XkEyXkFqcGdeQXVyODQ0OTE4Mzg@._V1_QL75_UX190_CR0,2,190,281_.jpg",1.09981401115933,2877622.66707998,"2020's"
"48060",2021,"13,984","The Book of Fish","$2,615,780","-","-","$2,615,780","100%","tt14371900","https://m.media-amazon.com/images/M/MV5BYzYyNWUzNjItN2E0NS00OTYzLTkxNGEtZDIwMjhjZDc0YzMyXkEyXkFqcGdeQXVyMTE0OTI5MzM2._V1_QL75_UY281_CR3,0,190,281_.jpg",1.09981401115933,2876871.49411035,"2020's"
"46929",2021,"13,995","I Am What I Am","$2,610,627","-","-","$2,610,627","100%","tt16345484","https://m.media-amazon.com/images/M/MV5BNjUwNmYwODItYjc3Mi00YjQwLWI4NzUtOWUxZjc3MjE4MDYzXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.09981401115933,2871204.15251085,"2020's"
"47092",2021,"13,996","Compartment Number 6","$2,610,568","$205,843","7.9%","$2,404,725","92.1%","tt10262648","https://m.media-amazon.com/images/M/MV5BMGUwYjMxYjctZWVjNC00MzE1LWJjNzEtN2NjNmUwM2U3MTYzXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,2871139.26348419,"2020's"
"48334",2021,"14,015","Coda","$2,601,649","-","-","$2,601,649","100%","tt7090140","https://m.media-amazon.com/images/M/MV5BNGQwMWNlYjItYmFmZi00YzZmLTlkMjEtMzFjMzBjMDZiYzY4XkEyXkFqcGdeQXVyNDQ3MjUyMTk@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.09981401115933,2861330.02231866,"2020's"
"48218",2021,"14,016","It's a Flickering Life","$2,600,011","-","-","$2,600,011","100%","tt15254730","https://m.media-amazon.com/images/M/MV5BYjYxOTdmYTMtZDRiNS00Y2RmLWFhZTgtYjQ5MWU4MzI2OTg3XkEyXkFqcGdeQXVyNzEwOTMwNDQ@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.09981401115933,2859528.52696838,"2020's"
"46723",2021,"14,260","C'est quoi ce papy?!","$2,478,789","-","-","$2,478,789","100%","tt12847022","https://m.media-amazon.com/images/M/MV5BODA2MTc0ZjUtZmFmMy00MjEyLTljNTYtOWRiOTQwNmZiMmZiXkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.09981401115933,2726206.87290763,"2020's"
"47021",2021,"14,283","Cube","$2,466,888","-","-","$2,466,888","100%","tt13975458","https://m.media-amazon.com/images/M/MV5BMTA5ZWYwMDQtNWVjYi00YjkzLTljOGMtOTdmZmMyMjhlYmE4XkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,2713117.98636082,"2020's"
"46830",2021,"14,356","Kurup","$2,438,108","-","-","$2,438,108","100%","tt7026666","https://m.media-amazon.com/images/M/MV5BOGVlYWFhZWUtZTY0OC00MjFkLWEyMDctYzQ5MTJiMTkwZmY4XkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_QL75_UY281_CR18,0,190,281_.jpg",1.09981401115933,2681465.33911965,"2020's"
"46722",2021,"14,370","Paris, 13th District","$2,433,115","$73,118","3%","$2,359,997","97%","tt12708658","https://m.media-amazon.com/images/M/MV5BNzZiYjUzNDgtNmY5OC00MTU2LWI3MjUtZTRhZjRlYzY1YWQ1XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,2675973.96776193,"2020's"
"47142",2021,"14,402","Furioza","$2,419,521","-","-","$2,419,521","100%","tt10515864","https://m.media-amazon.com/images/M/MV5BNmUwYzNhM2EtM2M0Ny00NTVlLWIwNmYtMWFkY2I0YTNmYTAzXkEyXkFqcGdeQXVyMTEwMTY3NDI@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.09981401115933,2661023.09609423,"2020's"
"47188",2021,"14,451","Mothers","$2,402,042","-","-","$2,402,042","100%","tt12677728","https://m.media-amazon.com/images/M/MV5BMjFhM2QzMWQtMTdiMC00N2M5LWIxOWYtNTUxNTFjNzgyZTY3XkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.09981401115933,2641799.44699318,"2020's"
"47193",2021,"14,457","Ryoma! The Prince of Tennis","$2,398,192","-","-","$2,398,192","100%","tt13681790","https://m.media-amazon.com/images/M/MV5BODNiMDYwYWEtZDM5NC00MGI5LTg3ZjUtNWIwYjhhYWJmYTg4XkEyXkFqcGdeQXVyODMyNTM0MjM@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.09981401115933,2637565.16305022,"2020's"
"47260",2021,"14,520","El paseo 6","$2,360,813","-","-","$2,360,813","100%","tt16636178","https://m.media-amazon.com/images/M/MV5BMjliOTVjNzMtM2IyOC00N2Y2LTg2YmEtN2U2Mjg1MjgxMGUyXkEyXkFqcGdeQXVyNjQ0NjQ0NzQ@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.09981401115933,2596455.21512709,"2020's"
"48455",2021,"14,540","The Pact","$2,352,858","-","-","$2,352,858","100%","tt11204060","https://m.media-amazon.com/images/M/MV5BYWE4Yzg5MmUtZGMxZC00ZmZjLWFhNTYtMWM0MzAwYzVmZjZiXkEyXkFqcGdeQXVyMTAxNDMzOTk1._V1_QL75_UY281_CR1,0,190,281_.jpg",1.09981401115933,2587706.19466832,"2020's"
"48660",2021,"14,550","Chi ha incastrato Babbo Natale?","$2,349,735","-","-","$2,349,735","100%","tt11847924","https://m.media-amazon.com/images/M/MV5BMDRlZTQxZmMtYTJlNi00YmM0LWE3NmItOTRkNzYxNjY0ZDE2XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY281_CR18,0,190,281_.jpg",1.09981401115933,2584271.47551147,"2020's"
"48507",2021,"14,553","Fly Me Away","$2,347,913","-","-","$2,347,913","100%","tt11568322","https://m.media-amazon.com/images/M/MV5BODNjODE2OTItMzU4My00YjgxLTlhYzAtMWI0ZTY0Mzk2MTFiXkEyXkFqcGdeQXVyMTE5MTkxMDI2._V1_QL75_UY281_CR11,0,190,281_.jpg",1.09981401115933,2582267.61438314,"2020's"
"48034",2021,"14,565","Long Story Short","$2,343,112","-","-","$2,343,112","100%","tt10896634","https://m.media-amazon.com/images/M/MV5BMjM1ZTM0YTItNzViNi00YWFmLWI0MTAtNWI3MjgxN2JiY2RlXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,2576987.40731556,"2020's"
"48071",2021,"14,601","Chal Mera Putt 3","$2,328,987","$644,000","27.6%","$1,684,987","72.4%","tt14156154","https://m.media-amazon.com/images/M/MV5BMmQxNzE1ZjQtODQyYS00YTVjLWJhNTctNTRlNzYyN2QwNWNjXkEyXkFqcGdeQXVyMTM1NjAwNTI2._V1_QL75_UY281_CR18,0,190,281_.jpg",1.09981401115933,2561452.53440794,"2020's"
"47405",2021,"14,630","Queen Bees","$2,315,871","$1,926,706","83.2%","$389,165","16.8%","tt8338076","https://m.media-amazon.com/images/M/MV5BZDNiYTEyNWEtMDUwNy00Njg0LTg0YjQtMmIzNTkwZTkwY2Q0XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.09981401115933,2547027.37383757,"2020's"
"46751",2021,"14,632","Wesele","$2,315,496","-","-","$2,315,496","100%","tt12869276","https://m.media-amazon.com/images/M/MV5BMzYxYjRmYTgtYjQ3Yi00MjczLWFkZmEtMTljNmI1ODk2ODZiXkEyXkFqcGdeQXVyMTEwMTY3NDI@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.09981401115933,2546614.94358339,"2020's"
"46926",2021,"14,638","High Ground","$2,313,364","-","-","$2,313,364","100%","tt9286908","https://m.media-amazon.com/images/M/MV5BM2NmOWI0NTktNDZkMS00ZDlkLTgxOGUtMjU4NWEwODg5MTNlXkEyXkFqcGdeQXVyMTUzMzU4Nw@@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.09981401115933,2544270.14011159,"2020's"
"48352",2021,"14,641","Red Rocket","$2,312,554","$1,023,086","44.2%","$1,289,468","55.8%","tt13453006","https://m.media-amazon.com/images/M/MV5BZjYyZWMyNjYtZjNlNC00NmNhLThjOTItYmViMGU5ZDU4YTM4XkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,2543379.29076255,"2020's"
"48410",2021,"14,656","Roohi","$2,306,525","-","-","$2,306,525","100%","tt10098288","https://m.media-amazon.com/images/M/MV5BZTQzZjMwMDctNGY2OC00ZmU4LTgwYmEtNWIwMjE2Yjc4MmQ1XkEyXkFqcGdeQXVyMTI1NDAzMzM0._V1_QL75_UY281_CR11,0,190,281_.jpg",1.09981401115933,2536748.51208927,"2020's"
"47772",2021,"14,672","Saturday Fiction","$2,300,000","-","-","$2,300,000","100%","tt8499638","https://m.media-amazon.com/images/M/MV5BZGEzOTFhYWUtMjJjYS00ZjIyLWJkNDAtZGMyNDA3ZjhjYmZkXkEyXkFqcGdeQXVyNTQwMDA5NTg@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.09981401115933,2529572.22566646,"2020's"
"48730",2021,"14,671","The Curse of Turandot","$2,300,000","-","-","$2,300,000","100%","tt6703486","https://m.media-amazon.com/images/M/MV5BNTExNDgwNDItYTE1Ni00YzM2LWI1NTUtZWJiMzA0Nzc5MWYzXkEyXkFqcGdeQXVyMTk2MDc1MjQ@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.09981401115933,2529572.22566646,"2020's"
"47654",2021,"14,674","Tesciowie","$2,298,938","-","-","$2,298,938","100%","tt14834542","https://m.media-amazon.com/images/M/MV5BZTZmZDhkNTMtM2M2ZC00MzJmLThlODMtZmYzM2ZjZjYzZDNmXkEyXkFqcGdeQXVyMTEwMTY3NDI@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.09981401115933,2528404.22318661,"2020's"
"48194",2021,"14,724","The Test","$2,284,378","-","-","$2,284,378","100%","tt14236348","https://m.media-amazon.com/images/M/MV5BYzJkZWMxZjItOGEwOS00NzM2LWIzZWEtOWI5MDIwMmQxNmM5XkEyXkFqcGdeQXVyMTEzMTQzOTk2._V1_QL75_UY281_CR11,0,190,281_.jpg",1.09981401115933,2512390.93118413,"2020's"
"48261",2021,"14,794","Mothering Sunday","$2,260,859","$275,352","12.2%","$1,985,507","87.8%","tt12229370","https://m.media-amazon.com/images/M/MV5BMjYwY2Q1ODAtMGFjMy00ZWVlLWE4M2QtZmJhMWY0OTgwZjljXkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_QL75_UX190_CR0,0,190,281_.jpg",1.09981401115933,2486524.40545567,"2020's"
